shdL_X,shdL_Y,shdL_Z,shdR_X,shdR_Y,shdR_Z,wstL_X,wstL_Y,wstL_Z,wstR_X,wstR_Y,wstR_Z,elbL_X,elbL_Y,elbL_Z,elbR_X,elbR_Y,elbR_Z,t3L_X,t3L_Y,t3L_Z,t3R_X,t3R_Y,t3R_Z,t4L_X,t4L_Y,t4L_Z,t4R_X,t4R_Y,t4R_Z,t5L_X,t5L_Y,t5L_Z,t5R_X,t5R_Y,t5R_Z,mcp3L_X,mcp3L_Y,mcp3L_Z,mcp3R_X,mcp3R_Y,mcp3R_Z,mcp4L_X,mcp4L_Y,mcp4L_Z,mcp4R_X,mcp4R_Y,mcp4R_Z,mcp5L_X,mcp5L_Y,mcp5L_Z,mcp5R_X,mcp5R_Y,mcp5R_Z,ankL_X,ankL_Y,ankL_Z,ankR_X,ankR_Y,ankR_Z,lmb_X,lmb_Y,lmb_Z,str_X,str_Y,str_Z
171.1760406,48.3874423,107.9055918,165.1260771,53.56085424,108.3735997,164.5811082,26.0023211,85.6015702,157.5407644,62.44882478,86.88860223,168.0548444,40.89801409,125.6127342,160.0167253,40.28651379,118.3648134,190.4899483,-37.5464647,105.429528,108.3708281,31.15410893,116.0320918,194.7430517,-6.566094788,111.0565508,124.369459,66.79534941,133.4260773,188.3036338,28.19717923,137.433032,155.1579773,49.2931267,143.4348837,160.0014916,-13.42241477,94.25936612,119.4689874,61.99184763,93.85937768,170.7248329,-0.684337141,110.9711582,131.9545098,69.06093605,110.6024629,170.0828879,24.31801102,122.9952744,151.5858001,50.33849038,121.2312336,171.7859205,55.9894167,168.0199217,165.8116197,56.88075987,167.2155386,167.3688917,53.68390392,119.9864514,178.2823445,89.36525333,101.1632018
171.297383,48.54449966,105.8628122,165.3172701,54.54092084,106.089643,164.8487579,24.79075725,83.52890984,156.9115435,65.54396588,85.36492825,168.3762393,40.95128395,123.5201506,159.8013837,40.47310984,117.214398,182.8258283,-42.09634457,107.2123591,111.8442226,38.91428831,113.195162,190.5311647,-11.55007412,110.6711543,122.2800003,71.85411106,130.3232207,185.5888731,23.77259648,136.9604575,152.0350406,52.53422415,142.4009495,158.2857336,-14.32243227,91.47570653,119.2803211,69.33080913,92.5985244,167.6686481,-3.01403177,108.810191,132.1631837,73.53381029,109.6632803,167.5917629,21.56312667,121.5285436,150.2250613,53.63870165,119.8392953,171.7427946,55.49809191,166.3570161,165.6918213,56.56710438,165.5010555,167.4587039,53.4037757,118.1554686,178.8681223,89.21854744,99.8197943
171.476419,48.6726803,103.7314777,165.3012272,52.77635876,103.3075283,165.3450122,23.56496002,81.56208864,156.3194408,68.45713853,83.88087902,168.7132995,41.00374714,121.2589525,158.2738379,41.45056123,114.1784326,174.9243298,-45.7431743,108.9015703,111.4561585,48.63562528,113.420562,186.5393207,-15.332127,111.0111957,122.0201837,82.04616884,129.7128962,181.6047319,19.5052753,136.7840227,147.9425173,54.72938359,140.7810002,156.7258515,-15.41971701,88.2558585,119.3894749,76.58292109,91.50527922,164.5534399,-4.713079687,106.7317021,131.8830917,78.48476858,108.1502689,165.7496627,19.01359291,119.7061599,148.0198153,57.27382187,118.1722206,171.6538594,55.08722985,164.5861442,165.6971541,56.00256379,163.6760625,167.6622612,53.32046843,116.3994242,179.3900722,89.19119464,98.52178709
171.6857847,48.65709439,101.4843108,164.7954758,53.77131138,101.2554399,165.6021798,22.40456227,79.4150289,155.6343016,71.17270282,82.27547363,167.4052545,40.41459232,118.8493677,156.4329173,42.47668361,110.8032533,166.3861674,-48.86562836,109.2526127,110.7205251,60.248879,113.7459126,181.8709494,-18.58913395,111.7403314,123.4067696,89.36590886,127.0214807,176.4764948,15.29314286,136.4880036,144.44722,58.85907308,139.493587,156.1013403,-16.46162138,85.06242992,120.4089714,83.96857636,90.15968574,161.8492337,-6.294929784,104.2112379,132.593638,83.7295583,106.5416789,163.7959488,17.3535272,117.9007072,145.6979667,60.91855901,116.4780749,171.5610841,54.72112892,162.7608406,165.5823425,55.67394205,161.9001139,167.8192712,53.21134182,114.6291119,180.109721,88.39492074,96.90482318
171.9002882,48.50004263,99.28342369,164.8024756,55.02855069,99.09075128,166.1764893,21.38960272,77.546127,155.2397107,74.04582357,80.45448174,167.348501,40.38668448,116.6537867,154.1393288,44.40057745,108.1003887,157.25245,-50.41319703,109.0066165,107.9310621,73.81178404,113.6277371,176.5935381,-21.18989046,112.6313312,125.8763262,97.27889997,127.0812524,170.8671896,11.90769327,136.0182585,142.1801804,63.05430946,137.62277,156.311885,-17.37785529,82.52261273,121.3796696,90.3313871,88.36415235,159.5384273,-7.25995917,102.0005354,133.5188422,88.46700175,104.9894456,161.8489541,15.15993462,115.5740491,143.5799865,64.31680652,114.4663549,171.4116257,54.26619453,160.8875887,165.397472,55.14051982,159.9070452,167.9298347,53.13616538,112.8426828,180.8376805,87.73455316,95.76067584
171.8715886,48.89137582,97.48860118,164.924824,56.31820906,96.96199927,166.7164576,20.57906413,75.33327714,154.4434275,76.71891296,78.40241186,167.2959196,39.98392809,114.2560294,151.8392204,47.33803126,106.2952422,148.783002,-51.61087048,106.6996357,101.8940722,88.2885823,113.5060765,170.6278613,-23.20949516,113.4317545,129.9914918,106.6228851,126.3032311,164.8257605,9.342757805,134.8724735,139.4842153,66.29798474,135.1370723,156.5010961,-18.37266138,79.88998996,122.9554634,97.12466331,86.38242242,157.8602894,-7.929453294,99.52679578,134.0334862,92.47789343,103.366279,159.8596695,12.97570581,112.868485,141.6631734,67.90644585,112.3148926,171.1065142,53.92289704,158.9597572,165.2737008,54.80241101,158.009797,167.9222316,53.15196567,111.1850805,181.0597583,88.29706339,93.87565191
171.8617554,49.12063608,95.43126887,164.843379,57.43449492,95.00683791,167.499824,19.93897733,73.16151644,153.3457992,79.65764484,76.03768079,167.1122535,40.08879196,111.9053144,149.8716886,50.26987334,104.1114062,142.6455898,-51.59353377,102.6422552,97.97043905,108.9565285,112.7248126,163.9302787,-24.1492573,114.0891562,134.2169023,112.5210017,123.9662858,158.7585088,7.34996408,132.570051,136.4853501,70.52373748,132.7574643,157.4066896,-19.06940731,77.51950953,124.7337604,104.1517501,84.40237128,156.317484,-8.336805354,97.27133253,134.2248829,96.88289151,101.1471813,157.9826679,10.93406667,110.2033101,139.7205174,71.63962733,109.9425587,170.7944862,53.34254944,157.025966,165.0364682,53.98453827,155.9929262,170.2372634,53.83241857,115.530301,186.2317032,72.80894321,105.5003194
171.6039228,48.98546625,92.90773133,164.7444869,58.8910982,93.15914104,168.5049597,19.54991315,71.0025923,151.6615021,82.80640496,73.4897461,167.6653715,40.1563022,109.0567039,148.6816709,54.99963825,103.4387561,138.9602886,-50.6241584,98.65015661,101.4669675,127.7078876,110.0933027,156.6681839,-23.97653997,113.4884504,135.3229056,114.5418625,121.7039194,153.6730066,5.277129149,129.3240712,133.34756,76.10199216,130.5922155,158.9430976,-19.63423804,75.81626384,126.4347503,110.6147514,81.97748584,155.91146,-8.619905725,94.47667961,132.8726869,100.9382323,97.29906888,156.5618647,9.786589887,107.4936769,137.5465623,76.5023847,107.7719669,170.5236975,52.5752805,155.1112164,164.5531639,53.31113032,154.0999537,170.300857,54.31352678,113.3857054,187.6506857,72.11405288,103.6628891
171.6058768,49.25912639,90.99822507,164.7054364,60.44668831,91.43338475,169.4098615,19.47582271,69.05894351,149.8722211,86.05846783,70.91418716,167.1831598,39.91048578,106.7800087,147.7747936,59.66506006,102.2510904,137.6210412,-49.61169635,95.98807615,108.7695598,140.9261212,106.7678989,146.8260659,-19.88078283,109.5044254,133.1049037,115.8367353,120.6646956,150.1938582,4.314729021,126.3927248,131.2336531,82.59023066,127.8898228,160.3322019,-19.98968851,73.6695351,127.9251017,116.8670702,79.42857378,155.8211939,-8.804870495,91.71485836,130.799471,104.8733425,94.72157476,156.9063535,13.71477487,105.7380542,135.751576,82.48045975,105.4919113,170.4005982,51.91182996,153.3277774,164.2063648,52.2836827,152.0972053,170.3321882,54.67685628,111.1135846,188.1556437,71.44715215,101.7959623
171.5528703,49.21341163,89.31875573,164.7460436,61.50613967,89.96900378,170.9232631,19.76758966,66.67930394,147.7521004,89.73144418,68.28461451,166.6669643,39.56117186,104.4178336,147.6892587,64.75711159,100.984181,136.2949073,-47.49742644,94.87638325,116.5923368,151.6661667,103.5310899,138.3373152,-10.87964137,100.2063999,127.7575196,118.0746696,117.0873556,147.2365849,3.845143676,122.3664769,130.2807913,91.12357527,125.8856954,161.9541668,-19.46282148,73.01076598,129.6226338,123.0785976,76.97464796,156.9851335,-8.955414478,88.40274233,128.7640841,109.555949,92.5177794,156.3820405,13.89534786,102.5434621,133.5858752,88.77277397,103.2215066,170.4892687,51.05803526,151.4929248,163.5540851,51.20961047,150.1306004,170.4211252,55.14900059,109.9008486,188.3378284,71.44036051,100.2152278
171.1297526,49.44915244,87.43849425,164.6110844,62.07729948,88.35519905,172.7500512,20.34688281,64.14347744,145.7681667,93.94204596,65.92173036,165.7677541,39.30450866,101.7133337,147.9652338,69.60718477,99.50873898,136.3149735,-43.64821694,96.04208571,125.5539282,160.271854,101.4774779,137.8635503,-12.50772997,98.73372607,122.7669926,124.4450803,112.4786596,142.3311444,6.082922114,117.6790429,129.5533254,98.94751257,123.6484264,164.3614881,-18.56983246,71.9853493,131.500045,129.4649833,73.78317591,157.7041328,-7.356593069,86.45038535,125.9591526,113.8302488,89.30751662,155.6583056,14.98610873,99.15527752,132.3953856,95.40625704,101.1587912,170.5080365,50.32278242,149.5757371,162.6907858,49.9105132,148.2976417,170.3949693,55.28493816,107.1505718,188.4810248,71.5260696,98.44645023
170.5674895,49.29034861,85.51412624,164.1740277,63.41789828,86.87326095,175.0926727,21.14710931,61.67302584,144.1487298,98.58397763,64.12269839,164.9240051,38.86364362,99.32939676,148.5956099,73.89615943,96.69646218,139.3839198,-39.17414468,96.85480949,136.0714485,163.0919588,99.21486127,139.8960524,-13.44842646,97.66685145,118.2748361,132.8988813,106.5270573,140.5030623,16.20930735,112.8083267,129.6121705,107.3014113,121.6130145,167.0511057,-17.47198788,70.93683166,132.0749206,134.6936537,70.39934416,157.9074991,-4.249542034,85.12521116,124.3119015,120.9086693,85.20535579,155.1665093,16.37648531,95.38449254,131.3092784,101.5673485,99.31689661,170.543598,49.31089386,147.6608539,161.5803303,49.10191696,146.0826172,169.6444815,55.08703009,105.0088526,188.8626331,71.8374092,96.27919912
170.0810139,49.2863569,83.85839747,164.8791784,66.5276551,84.60250303,177.5409029,22.25224777,59.49827178,143.4400893,103.8589462,62.50371288,163.8077772,38.668505,96.58258883,150.3816266,78.21240507,95.10848918,142.7926775,-34.98100484,97.58013322,143.3699882,161.7212389,93.66210526,142.9183061,-11.77924063,97.17304116,116.384734,142.7886731,101.9149879,142.8768701,26.71751175,107.7183997,129.9016776,112.9800292,120.1423212,169.4841542,-15.74099123,70.22085764,133.1077336,140.7429006,66.59064867,158.8477936,-1.420989265,81.32008701,123.8341014,128.4076546,81.51311765,155.5268619,18.34952053,91.43902943,130.9960233,108.8736462,98.0502553,170.4934947,47.90763169,145.8146813,159.9463633,49.73668331,144.1538469,168.8366658,55.31584244,102.6656394,188.0127774,71.59596877,95.59146841
169.7620308,49.67790397,81.80915867,164.750343,68.2115493,82.71699323,179.7350594,23.54967888,58.34747193,143.8914809,109.6654649,61.54928485,166.5438287,39.79307967,95.09552831,151.7660034,81.57810371,92.37275193,146.7394581,-31.84212474,98.44856083,145.496026,164.9924898,89.27592653,145.2659573,-7.889771124,96.20106732,117.4616546,150.9143312,98.81043906,143.8441158,34.58853246,101.0659304,128.8451361,117.231576,119.1921306,171.5070825,-13.73014659,69.37601448,133.5404362,146.6277359,62.52169556,160.1736048,0.286984487,78.8121023,124.4783127,136.2569025,78.43576641,156.0670495,20.88225368,88.24234201,128.9235867,111.1554354,96.39654076,170.5320968,46.35775363,144.0313563,159.4217637,52.26725801,143.0846108,166.8047924,55.40263543,97.19693279,188.529307,70.69379324,94.26919658
169.5125091,50.13159467,80.0049571,165.2313491,69.13150853,81.17694327,182.3252706,25.15321515,56.74417829,145.3981651,115.853886,61.06639661,167.2012086,39.35603875,92.78149135,152.7194769,84.33689201,89.00095066,150.8722709,-28.5389345,98.19831697,145.7625955,170.9426362,82.85210406,146.716195,-4.732011016,94.79608491,116.8177476,158.8000379,95.92026977,143.8627039,40.67698706,97.34593795,129.8502633,120.6201672,118.4880022,173.5635824,-11.72184276,67.87760119,133.8670245,152.3611663,58.919364,160.951285,2.203234025,77.3455235,124.2485131,142.1760409,75.46942054,156.6148372,27.67579848,83.51491193,129.7112733,114.5786166,95.36576637,170.7633075,44.98461593,142.0049448,157.3508159,54.13187257,140.4390908,166.291011,56.27451925,95.63395625,188.8453678,69.08344296,92.03603891
169.1659932,50.5634689,78.14096651,166.1450962,70.28643465,79.29670171,184.9012262,27.41863742,55.00213252,148.0575733,121.4109171,60.37221224,169.0874135,39.21826139,90.6541035,154.0799967,86.95400867,85.4480301,154.146759,-26.0342021,96.92388962,141.3954243,186.4962351,79.36979271,147.3665999,-3.01251885,92.78463317,118.4146181,163.8770509,93.73529946,145.2084374,45.91667144,93.05632037,130.2753385,123.1564946,117.1621142,175.7597344,-9.588777149,66.06275614,134.6487029,156.7042813,57.35122335,162.6139741,5.14914346,75.76569413,125.7690969,146.7053868,74.81834071,157.5628088,31.79021128,80.50952352,130.5048524,118.1002179,93.9015241,171.0162335,43.89185437,139.835754,156.8922654,57.57474036,138.8927092,166.0616228,56.690571,94.01918933,188.6244888,69.98661786,89.91097272
168.9306231,50.82679171,76.20291655,165.9857636,71.08083659,76.67736486,187.4110992,30.09181973,53.82690224,151.0451626,125.9296871,59.57055478,169.9255685,38.97636958,88.50195356,155.3163306,89.04844006,81.89667609,157.6072817,-24.89349884,96.12066723,139.3063321,190.7216431,67.6358356,148.9826542,-0.459506295,91.41584587,122.191077,168.8737914,94.27511974,148.3016931,49.16589076,92.69294752,133.308685,125.2217905,115.6264462,178.3644292,-6.819643255,64.79594854,136.5232418,160.6072044,56.01563098,164.8786347,7.852835179,74.24584342,128.2183442,150.8538637,74.25038447,159.166953,31.15684768,78.58439103,131.5396588,120.6753736,92.61168534,171.2560433,42.78673871,137.5668768,157.922347,61.51671911,137.1501942,165.8014534,57.77033574,92.54444466,189.100915,67.20073342,86.36758403
168.3276985,51.07745213,74.12764277,165.8771198,71.71538849,73.70305765,189.7710481,33.07603144,52.65228835,154.334301,129.6637123,58.87891642,170.7650232,38.73279008,86.35134058,157.2916427,91.50208171,79.53024866,161.6490443,-24.30793037,95.02487991,127.0331783,199.3115803,67.65650623,151.4294755,2.024512499,89.72448059,130.0039552,173.1739058,94.57331132,150.6455634,49.89708602,91.67685432,135.9811925,125.4670835,113.2064521,181.3675182,-3.839527267,63.51978494,139.6407717,164.1112247,55.40518374,167.496114,10.447579,72.71747592,131.4274396,154.155396,73.62526455,159.9980439,33.62123793,76.34700859,133.6972,123.2647679,91.16257508,171.5927906,41.85870669,135.1896653,158.2778612,64.22973088,135.9578048,165.5465536,58.30991957,90.94973244,188.2514285,67.38909557,86.72932335
168.4090133,51.46741986,72.24262538,166.215381,72.94240566,71.30641114,191.3229668,36.0682854,52.21407341,157.8889969,132.0539174,57.81492572,171.6057755,38.48748698,84.20223773,158.970412,93.11684116,77.14550264,165.5889545,-22.40305057,94.65335793,114.2573867,193.6535317,63.43804076,155.2462784,4.433808621,89.15155103,128.7480179,169.882545,91.45143507,152.3675357,49.50876875,90.91553706,139.8619384,127.7897709,112.6630915,184.6760656,-0.33219558,62.73648676,144.7874053,167.1953251,56.08432812,170.1106367,13.0399545,71.32105775,135.0706941,156.3594789,72.9100853,161.6994269,34.66541429,73.21241559,136.9217107,125.444498,90.05822961,171.9793114,41.30979114,132.8932219,158.8723311,67.93349619,134.9310159,165.3596142,58.9886068,89.39619208,188.3928453,66.89365721,82.53451936
168.4932221,51.92987229,70.33000951,166.8105569,74.44317731,69.54295675,193.1873643,40.00064724,51.79636053,161.509809,133.6101532,56.58490815,172.4478217,38.24042327,82.05461656,160.0054961,94.59560772,75.12725564,169.5756481,-19.62149148,92.77866968,115.7040914,186.7920036,56.43789912,159.0862078,6.155537493,88.40857047,132.5083601,171.2905323,92.41523645,152.171167,47.69362886,90.65844983,142.2346581,128.2477219,111.3175067,188.3321915,3.266169648,62.26904569,151.566461,169.6440256,57.60421732,172.7248677,15.52383338,69.94087414,139.825791,158.6501538,72.45422446,163.3583686,34.91820822,71.60556335,140.5595436,127.379597,88.71261733,172.9433936,41.68870372,130.5139793,157.6970432,71.32576983,134.713171,165.1262286,59.64329742,87.8276514,188.5051428,66.28925895,77.59328843
168.4088093,52.21934712,68.21593352,166.5006661,74.87479275,67.60561606,195.4500358,42.8295903,51.12607141,165.4931828,134.4920235,55.19983711,173.2911561,37.99156093,79.90844718,160.3239538,95.4779916,73.19629507,172.4726555,-16.26190723,90.8685822,121.8458748,188.0364271,58.51695583,162.2949785,7.746092745,87.01426972,135.0633789,171.646974,91.37523548,151.5092832,45.13826151,89.93349139,143.5743723,128.6665478,109.7197273,192.295052,7.13783301,61.74196207,159.3923846,170.7654738,59.06724262,175.4776734,17.71586823,68.48700895,145.7398442,160.7233966,72.26247113,164.9645633,35.57794083,70.34336976,143.0294129,128.3336081,86.97537667,174.1305484,42.50136901,128.383774,158.6392735,73.90002408,131.918432,165.5703441,59.69507937,86.5681525,188.5348739,66.56578791,74.07352308
168.6042374,52.71848131,66.10033036,166.0061967,75.19425891,65.19438009,195.7801919,48.06511798,49.74208938,169.9522816,134.7698139,55.01496089,174.1357712,37.74086102,77.76369837,160.4975823,95.42357145,71.56696672,175.3274754,-13.45390405,87.81022615,130.568065,189.8716935,60.25214915,165.0590218,8.961677635,85.15801352,141.900399,174.1558734,91.1147365,150.2719474,40.7826875,88.11086453,144.5764473,129.1448419,107.6465287,196.5736839,10.86117518,61.05405512,166.9354877,171.264433,59.67314774,178.3704304,20.09057149,67.28342757,152.6273721,161.7457352,72.38647423,166.6397923,36.61882055,69.27588471,145.0625818,129.3042464,84.97207649,174.9048495,43.05981142,126.1864335,162.6750898,78.20170241,128.6277439,165.2191773,60.22123783,84.27040303,188.4108324,67.5689864,72.53939816
168.9423649,53.36981729,64.29454856,165.5004497,75.28585602,62.84690076,196.6116781,51.72931128,48.97650806,174.4022729,134.416024,54.50097476,174.9985463,37.48419693,75.60109188,160.524781,95.78057585,69.96389363,178.2308173,-11.19318347,84.14735268,140.9138451,194.6543872,63.90000547,168.158227,9.731693383,82.98809681,148.7312268,174.7312572,90.89138736,149.9976156,35.4097685,85.39267904,144.7876941,130.5034292,105.1914561,201.24152,15.15943741,60.58798796,174.3901553,170.9275176,59.852519,181.7475997,22.10849658,66.08388251,158.0019442,161.137838,72.68360762,168.7014829,37.22315297,67.97098088,147.0051887,130.5173663,82.38252338,175.7940903,43.9661742,123.9543633,164.6716908,80.07693536,127.2804154,164.9764378,60.67932217,82.12109165,187.9903258,68.521435,71.07279426
169.4390282,53.66755639,62.49666272,165.1203618,75.21513287,60.71438536,197.0470456,55.21457213,48.19393213,178.9090654,133.575096,53.81453334,175.9405895,37.31444033,73.45389975,160.6063571,96.23079013,68.40672083,183.4190695,-9.522786778,79.69453358,155.2570836,200.6184058,68.76968937,171.928953,10.01989285,80.96968949,158.9745501,177.7416121,88.0145816,151.1391114,29.59772835,82.05639229,144.6303798,131.8445097,102.1440145,205.2622753,19.60258143,60.52425139,182.0531861,169.7531995,60.03862243,185.2019791,24.44724831,65.32592723,164.44613,161.7537873,71.86132665,171.008085,37.24338641,67.25473393,149.4256774,132.095782,80.12137278,176.5751055,45.2756098,122.035213,167.3708135,83.09604431,125.3555432,164.3632006,61.45542046,80.4076809,187.5257871,69.78705859,68.07581529
169.5050331,53.74220762,60.64389553,164.5054075,75.34486409,58.29392293,197.492924,58.33274915,47.09286902,182.7704299,132.2280808,52.89008177,176.8679686,37.12538279,71.30483842,160.6334406,96.86778984,66.69621536,189.5939612,-5.84543279,76.70867625,171.1717918,204.1213354,70.01248738,176.8132127,10.41477924,79.4817082,161.8802885,176.6757611,86.97459029,154.1917097,24.67789217,78.6400493,145.0247762,132.7433728,98.94295319,209.4255768,24.42062727,60.46120502,189.361973,167.8902264,60.27389362,188.9089007,27.02579736,64.87299179,169.8062083,160.9918951,70.03872013,172.9993076,36.44865862,66.31093471,152.0473366,132.791521,77.51451274,177.3030191,46.69243726,120.1158326,168.5384378,82.64038868,123.3054583,163.706914,61.69409819,77.97457056,183.5020579,77.59419324,59.39507059
171.6083533,56.34375634,59.72958953,163.8885774,75.53603338,56.2277205,197.7202038,61.13550716,45.86907153,186.6919795,130.5505105,52.00124827,177.8582775,37.02237913,69.18465796,160.677468,97.31751433,64.83986516,196.8015289,-2.272071136,75.10392395,188.1509124,205.4155214,68.47563517,182.3749064,11.37577665,78.26797577,167.8514192,176.9227605,84.36258922,158.4561621,21.83237427,76.44686484,146.358128,133.230983,96.29527512,213.5875189,29.52597664,60.43580477,196.7206591,165.2034841,60.50741447,192.9421518,29.82026884,64.63208967,175.0604235,160.7600956,68.33064879,175.5570586,35.90985231,64.62959801,155.152227,133.4248231,75.48500837,178.1088074,48.43930517,118.4184757,169.4804839,82.94016119,121.5959769,163.7170196,62.16193211,77.36627574,182.9615977,79.36837083,56.89077844
171.6714978,56.75478907,57.60803252,163.4510894,76.02945434,54.05245349,198.0217836,63.55013346,44.1443593,189.6752275,128.5837338,50.54656653,178.8493415,36.90980717,67.05798371,160.6770969,97.99037759,62.70739703,205.9094904,1.335789777,74.46149292,201.8284393,202.1913578,67.55054432,188.5751801,12.96779804,77.79167583,176.0611432,177.3361309,82.17201687,164.0144174,20.141776,74.98013346,149.6771086,135.2071275,94.62576003,217.4392545,34.75641339,60.3927196,204.1173419,161.4386787,60.13092294,197.107435,33.05652849,64.42474466,181.4217591,159.9850282,66.19562086,179.2463122,36.16112452,63.509238,158.811424,135.0236896,73.80051296,178.5573799,50.32229985,116.7438737,170.4697315,83.00889376,119.9175961,163.2637304,62.40894802,75.08849625,183.0405374,80.20560738,55.41474137
172.1228689,57.5874296,55.57227106,163.1729788,76.59336918,51.57238139,198.6311714,65.66390791,42.22329754,192.9444318,126.2009057,48.85369645,178.8409156,36.52625766,64.88441804,160.7968775,98.33743297,60.7188199,216.2242821,3.510877583,73.14722507,212.6878396,197.0207646,68.27898708,195.1941724,15.34021225,77.82030718,185.0883312,175.7325976,81.31169916,170.5123112,19.23761365,74.55072148,156.4211623,138.7297783,94.12392589,221.2530798,40.33985623,59.86439585,211.1583749,156.9575724,58.50087302,201.1090602,36.32878465,64.01402153,188.2029552,158.5825826,64.51689272,184.4703408,34.88634575,61.50602001,162.9246506,136.3095567,72.31134154,179.1147408,52.34524492,115.0630283,171.0375942,82.49737746,118.1012901,162.7703024,62.56244108,73.09903897,182.971696,81.11002174,53.59500153
172.0632985,58.0024449,53.40310194,162.3145872,76.42477374,49.26283497,199.3341293,67.31862587,39.94213167,195.3506752,124.2164053,47.15519348,181.3898268,37.33696857,63.58180014,161.0159749,98.52482186,58.56506921,228.2171885,7.66721258,73.21350731,223.1909445,191.1356551,70.08113062,201.8088246,18.97407152,78.14915597,193.4963463,173.579331,81.13419638,177.7023809,19.08800038,74.70021694,163.1707151,141.0642435,93.5139635,224.7444646,45.86900283,59.12028909,219.8033816,151.3351566,54.52727147,205.2615129,39.79298484,63.39020157,196.8961864,156.5520258,64.19114046,188.9684157,36.16824785,61.17504,167.0380538,136.6666289,70.72291549,179.3785273,54.30646023,113.2688985,171.6057121,81.9937699,116.5755776,162.4199116,63.12477916,71.13933286,182.2865802,82.41235004,50.70424007
171.9988681,58.90731213,51.45696194,161.3890537,76.60740578,47.16613815,200.3658985,68.39813144,37.457551,198.1252963,120.9815794,43.77509788,183.5734584,38.99418617,63.36833744,162.0399976,99.08692222,56.98812635,239.1923723,15.14015224,75.06315059,236.8960663,181.870089,67.23203752,208.6124841,23.78096012,78.51337951,203.4519842,166.0446316,77.51324327,185.2720683,20.24229024,75.51272706,168.8371758,141.9899698,92.87799943,227.9536987,51.26729413,57.73973315,225.0329528,145.6073859,51.44337849,209.3820037,43.57918708,62.60642016,202.9680896,152.7314486,63.00750486,192.494911,37.7355443,61.07066303,171.6260553,136.7289796,70.291669,179.6615008,56.75161958,111.681391,171.1687246,81.41839254,114.9964031,162.3306707,64.22894184,69.06981441,181.8966345,83.98817832,48.31738521
171.8285839,59.86912244,49.6659477,161.0754898,77.40690514,45.41618383,201.6535983,69.29891114,34.86565017,200.2377995,118.5045472,40.25895925,185.5298967,40.95113673,62.7390057,163.046385,99.52570813,55.29882073,248.3605305,24.38217153,76.96661248,245.4678557,174.9217162,66.40795685,214.997628,29.10038395,78.82824761,211.8197171,161.1830751,76.58292191,191.3024848,24.84611429,78.89546182,173.571771,141.7143621,91.82549209,230.9193807,56.47376914,56.10056373,229.5270115,141.0169055,48.54989868,213.4052548,47.41050776,61.56817171,209.0628568,147.2846556,60.11389087,197.6914373,40.47516635,61.13828253,177.0566427,135.2081905,67.61732277,179.5776474,58.7100769,109.5994744,169.2714698,79.96845315,112.5809493,162.1220571,64.91746279,67.00471622,182.0067065,84.62242701,46.30579472
172.1400306,60.51971423,47.50927983,159.6312738,76.95658619,43.16052031,203.1141811,69.90968111,32.3191655,200.2491381,115.6714054,37.41730368,186.9820141,43.80399339,61.70134671,163.9807229,99.75060195,53.78301774,255.557243,34.93561708,78.65974888,252.4823328,167.1104382,63.99849738,220.8825083,34.28096955,78.726357,219.3713594,154.7145005,75.46510058,198.7659209,26.19723553,77.94794675,178.4600014,139.5474253,90.87290628,233.8296211,61.77056653,54.03227242,231.7204808,138.4716558,46.91174106,217.3305536,50.79371176,59.54599781,213.6241107,143.3288455,57.71298,202.2567489,43.46510112,60.86797149,181.5469092,132.9096915,66.18185091,179.1478669,60.47737076,107.9624509,167.7132098,79.07060123,110.5576842,161.9606156,65.23909583,64.25052834,181.5738469,86.24425996,43.80445398
171.9693581,61.45018582,45.48421201,159.8474313,78.15905831,41.24824491,205.0092361,70.24252858,29.91527685,200.9897089,113.6984207,34.04205348,187.925391,46.30658529,60.78135342,164.8654673,99.47693378,52.25340822,261.6015925,46.36805104,79.33505456,258.5063884,159.71426,60.55096303,226.347852,39.94778312,78.31731136,226.0237754,147.4653538,73.34451758,204.997948,30.83229752,79.53299289,183.5018969,135.7045495,89.10490234,236.7191568,66.81796117,51.44876553,235.281796,132.3529476,41.8013944,221.6479278,53.97684573,57.74026168,217.7936582,138.9489103,54.7215929,206.488681,46.62793339,60.83583011,185.9022642,130.2978452,64.79274664,178.5859874,62.48547495,106.066561,166.3936155,78.33862906,108.715189,161.4179672,66.36629422,62.0445867,180.5824932,87.05169678,41.560919
172.0962968,62.14301843,43.30506185,159.5475477,78.67699293,39.02183133,206.9901733,70.46636887,27.65250908,201.0280764,112.0939156,31.11340378,188.7230064,48.55287386,59.54507993,165.7394297,99.3956739,50.87524445,266.8600536,58.28469655,78.82975178,263.9296451,150.7616273,55.26093203,231.8693399,46.39865177,77.7254548,231.0177319,141.8245626,70.83129593,210.6581283,36.70364986,80.14954378,187.0585849,132.2871573,85.54161297,239.4191755,71.52192289,48.37325213,237.0127046,128.1998296,36.87782408,225.7635973,57.65699079,55.67602116,221.0965353,134.7568757,51.52924182,210.5468872,50.0392965,60.59007941,189.7557143,127.4902319,62.14456237,177.5080529,64.18014423,104.2603542,164.8749069,77.89121709,106.6677058,161.0712077,67.31154446,59.67436136,179.9621196,88.70833327,39.02521331
